timestampLog,pid,condition_id,run_id,timestampConditionStart,timestampCollision,timestampClick,mouseIsInsideElement,targetX,targetY,targetWidth,targetHeight,cursorX,cursorY
1615573903767,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,491.6024888623008,315.80194010159533
1615573903846,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,491,318
1615573903856,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,491,324
1615573903867,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,492,331
1615573903880,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,494,343
1615573903891,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,494,344
1615573903905,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,495,352
1615573903918,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,496,353
1615573903932,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,496,362
1615573903945,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,496,366
1615573903959,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,496,385
1615573903972,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,496,393
1615573903985,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,496,409
1615573903999,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,496,413
1615573904011,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,497,416
1615573904039,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,506,408
1615573904051,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,523,389
1615573904066,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,579,335
1615573904078,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,606,308
1615573904091,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,663,240
1615573904105,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,691,202
1615573904118,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,694,196
1615573904186,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,694,195
1615573904199,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,691,191
1615573904213,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,687,190
1615573904225,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,681,188
1615573904239,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,671,184
1615573904253,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,656,182
1615573904266,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,652,182
1615573904278,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,646,182
1615573904292,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,637,182
1615573904305,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,631,182
1615573904318,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,630,182
1615573904332,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,624,182
1615573904345,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,621,182
1615573904358,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,617,182
1615573904372,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,614,179
1615573904385,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,613,173
1615573904398,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,613,170
1615573904412,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,613,168
1615573904425,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,613,165
1615573904439,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,616,160
1615573904452,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,620,152
1615573904465,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,630,142
1615573904479,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,633,138
1615573904493,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,634,137
1615573904505,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,635,137
1615573904519,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,635,136
1615573904532,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,637,135
1615573904546,19,6,1,1615573903767,1615573903585,1615573348256,false,630,80,150px,50px,640,131
1615573904558,19,6,1,1615573903767,1615573904558,1615573348256,true,630,80,150px,50px,642,127
1615573904572,19,6,1,1615573903767,1615573904558,1615573348256,true,630,80,150px,50px,645,123
1615573904585,19,6,1,1615573903767,1615573904558,1615573348256,true,630,80,150px,50px,647,121
1615573904598,19,6,1,1615573903767,1615573904558,1615573348256,true,630,80,150px,50px,647,120
1615573904613,19,6,1,1615573903767,1615573904558,1615573348256,true,630,80,150px,50px,648,119
1615573904746,19,6,1,1615573903767,1615573904558,1615573348256,true,630,80,150px,50px,648,119
1615573904747,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,912.3585389802961,432.356568610482
1615573904847,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,912,433
1615573904858,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,914,436
1615573904869,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,915,438
1615573904880,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,916,443
1615573904892,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,918,447
1615573904906,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,918,448
1615573904932,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,918,453
1615573904945,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,918,454
1615573904959,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,918,485
1615573904973,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,918,499
1615573904985,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,920,506
1615573905000,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,926,510
1615573905013,19,6,2,1615573904747,1615573904558,1615573348256,false,811,114,150px,50px,947,511
